1209.0,38.0,1208.0,37.0
413.0,38.0,414.0,36.0
383.0,133.0,384.0,125.0
660.0,93.0,660.0,88.0
956.0,215.0,956.0,203.0
1130.0,265.0,1130.0,249.0
192.0,169.0,193.0,158.0
177.0,93.0,178.0,88.0
863.0,150.0,862.0,143.0
1016.0,25.0,1016.0,25.0
1028.0,193.0,1028.0,182.0
158.0,32.0,160.0,31.0
